Deal Count,Closed Won Count,Postal Code
1,1,08848
1,1,07751
1,0,07830
1,1,08859
1,1,08852
1,1,07724
1,0,08530
1,0,08879
1,0,08550
1,0,07036
1,0,08833
1,1,08852
1,1,07001
1,1,07747
1,1,08691
1,1,07724
1,1,08820
1,1,07931
1,1,08807
1,0,08887
1,0,08618
1,0,07746
1,1,07746
1,1,07746
1,1,08844
1,1,07746
1,0,08804
1,0,08502
1,1,08502
1,1,08857
1,0,08801
1,0,07960
1,1,07095
1,1,08872
1,1,08820
1,1,08534
1,1,08817
1,1,07095
1,0,08550
1,1,07746
1,1,08854
1,0,07747
1,0,08520
1,1,08886
1,0,08902
1,1,08502
1,0,07059
1,0,07080
1,1,08822
1,1,08846
1,1,08691
1,0,08852
1,0,07066
1,0,07008
1,0,08502
1,0,08876
1,0,08536
1,1,08816
1,0,08854
1,0,08812
1,1,08812
1,1,08824
1,1,08807
1,0,07901
1,1,08852
1,1,08882
1,0,08822
1,1,07095
1,0,07080
1,0,07067
1,1,08902
1,0,08854
1,1,07922
1,1,07701
1,1,07751
1,1,08502
1,1,08854
1,1,08820
1,0,08520
1,1,08690
1,1,08520
1,1,08648
1,1,07733
1,0,07735
1,1,08648
1,0,08833
1,1,07066
1,1,07830
1,1,08873
1,0,07748
1,0,08857
1,0,08837
1,0,08540
1,0,07701
1,1,07738
1,1,08550
1,0,08801
1,1,08550
1,1,08823
1,1,07746
1,1,08857
1,1,07747
1,1,08551
1,1,08844
1,1,08831
1,0,08812
1,0,07016
1,1,08826
1,1,07063
1,1,07712
1,1,08829
1,1,08540
1,1,08691
1,1,08807
1,1,07730
1,1,08550
1,0,08831
1,0,08817
1,1,08817
1,1,08540
1,1,07059
1,0,08512
1,1,08619
1,1,08873
1,1,08534
1,1,07924
1,0,07036
1,1,08857
1,0,08854
1,1,08648
1,1,08859
1,1,08854
1,0,08884
1,1,07730
1,1,08850
1,1,08550
1,1,08854
1,1,08873
1,0,07920
1,1,07830
1,0,08690
1,0,08857
1,1,08619
1,1,08844
1,1,07701
1,1,08820
1,1,08873
1,1,08837
1,0,08857
1,1,07746
1,0,07041
1,1,08857
1,0,07751
1,1,08904
1,0,08816
1,0,08812
1,0,08844
1,1,08831
1,0,08857
1,1,08648
1,1,07751
1,0,08520
1,0,08540
1,0,07738
1,1,08857
1,0,08848
1,1,07746
1,1,08822
1,0,08502
1,0,08844
1,1,08853
1,0,08831
1,0,07008
1,1,08824
1,1,07751
1,1,07747
1,0,07062
1,1,07751
1,0,08628
1,0,08869
1,1,08550
1,0,08550
1,1,08872
1,1,08850
1,0,07746
1,0,08807
1,1,08852
1,0,08540
1,1,08816
1,1,08820
1,1,08831
1,1,08628
1,0,08816
1,1,08816
1,0,08520
1,0,07076
1,0,08610
1,1,08551
1,0,08816
1,0,08807
1,1,07722
1,1,07920
1,0,08854
1,1,08691
1,0,07060
1,0,08863
1,1,08816
1,0,08844
1,1,08835
1,1,08610
1,0,08857
1,0,07751
1,1,07746
1,0,07901
1,1,08817
1,0,08558
1,0,08628
1,1,08876
1,1,08902
1,0,08872
1,0,08502
1,1,08854
1,1,07730
1,0,08873
1,1,08690
1,0,07090
1,1,08551
1,0,08820
1,1,07063
1,1,07066
1,1,08816
1,1,08873
1,0,08852
1,0,07751
1,0,08820
1,1,08536
1,0,08502
1,1,07920
1,1,08831
1,1,08854
1,0,07922
1,0,07724
1,1,08540
1,1,08691
1,1,08822
1,1,08824
1,1,08902
1,0,08830
1,0,08512
1,1,07746
1,0,07920
1,0,07853
1,1,08869
1,0,08854
1,0,08820
1,1,08822
1,0,08844
1,1,08512
1,0,07066
1,1,08854
1,0,08807
1,0,08805
1,1,08540
1,1,08690
1,1,07059
1,1,08876
1,1,07920
1,0,07001
1,1,08817
1,1,08873
1,0,08873
1,1,07830
1,0,08822
1,0,08857
1,1,08876
1,1,08829
1,0,07924
1,1,08690
1,0,08873
1,1,07748
1,1,08619
1,1,08812
1,0,08816
1,1,08902
1,0,08830
1,1,08619
1,1,08619
1,1,08550
1,1,07722
1,1,08873
1,0,08558
1,0,08828
1,1,08810
1,0,07080
1,0,08648
1,0,08902
1,0,08820
1,1,08857
1,1,08863
1,1,08852
1,1,08873
1,1,08530
1,1,08520
1,1,08852
1,1,08889
1,1,08558
1,0,08837
1,0,07060
1,1,07751
1,1,08830
1,1,08816
1,1,08807
1,1,08876
1,0,08822
1,1,08857
1,1,07076
1,0,08801
1,0,08854
1,0,08873
1,1,08831
1,0,08801-3202
1,1,08550
1,1,08853
1,1,08817
1,0,07023
1,0,08852
1,1,07059
1,1,08816
1,0,08610
1,1,08812
1,1,08820
1,0,08816
1,1,08534
1,0,08560
1,1,08840
1,1,08690
1,0,08817
1,0,07924
1,0,08873
1,1,07069
1,0,08822
1,1,08844
1,1,08857
1,1,08520
1,1,07738
1,1,07066
1,0,08854
1,1,08558
1,1,08540
1,1,08904
1,1,08550
1,1,08830
1,1,07746
1,1,08553
1,1,08857
1,1,08540
1,1,08816
1,0,08872
1,0,08829
1,1,07746
1,1,08822
1,1,08690
1,1,08610
1,1,08628
1,1,08536
1,0,08805
1,1,07747
1,1,08865
1,1,08824
1,1,08816
1,0,08859
1,0,08520
1,0,08872
1,1,08502
1,1,08691
1,1,07748
1,1,08820
1,0,08854
1,0,08822
1,1,08854
1,0,08536
1,1,08831
1,1,07747
1,1,07076
1,1,08610
1,1,08865
1,1,07069
1,1,08826
1,1,07747
1,1,08857
1,1,08690
1,1,08844
1,1,08852
1,1,08873
1,0,08520
1,0,08619
1,1,08824
1,1,08873
1,1,08817
1,0,08852
1,0,07092
1,1,08820
1,0,08817
1,1,08820
1,0,07733
1,1,08876
1,1,07738
1,1,07751
1,1,08865
1,1,08857
1,0,08502
1,0,07751
1,0,08876
1,0,08551
1,0,08865
1,1,08540
1,0,08844
1,1,08840
1,1,08876
1,1,08873
1,0,08865
1,1,08540
1,0,08816
1,0,08807
1,1,08844
1,0,07033
1,1,08610
1,1,08846
1,1,07960
1,1,08540
1,0,08850
1,1,08852
1,1,08560
1,0,08869
1,1,08831
1,1,08904
1,1,07095
1,1,08810
1,0,08810
1,1,08550
1,1,08550
1,1,07059
1,1,08810
1,1,08690
1,1,08817
1,1,08810
1,1,07758
1,1,08807
1,1,08807
1,1,07076
1,0,08820
1,0,08609
1,1,08559
1,1,08873
1,1,08889
1,1,08502
1,1,08844
1,1,07722
1,1,08850
1,1,08502
1,0,08558
1,0,08807
1,0,08536
1,0,08831
1,0,08831
1,1,08831
1,1,08820
1,1,08619
1,1,07920
1,1,07069
1,1,08550
1,0,08901
1,0,08873
1,1,07922
1,0,08540
1,1,08882
1,0,08520
1,1,07924
1,1,08540
1,1,07747
1,1,08869
1,1,07701
1,0,07060
1,0,08857
1,1,07733
1,0,08840
1,0,07757
1,1,08520
1,1,08880
1,0,07062
1,1,08854
1,1,08831
1,1,08551
1,0,08873
1,1,08873
1,1,08534
1,0,08837
1,1,08817
1,1,08810
1,1,08824
1,1,07059
1,0,08618
1,1,08824
1,1,08820
1,1,08690
1,1,08812
1,1,08857
1,1,08820
1,0,08831
1,1,08876
1,1,08857
1,1,07076
1,0,07090
1,0,08560
1,1,08844
1,1,08873
1,0,07730
1,1,08810
1,0,07722
1,0,08820
1,1,08690
1,1,08817
1,1,08846
1,1,07920
1,0,08810
1,0,08619
1,0,07008
1,1,07748
1,1,07080
1,1,08902
1,1,08852
1,1,07062
1,1,08840
1,0,08879
1,1,07069
1,0,08824
1,0,08826
1,0,08816
1,1,08854
1,1,08610
1,0,07724
1,0,08810
1,1,08902
1,1,08876
1,0,07059
1,1,08844
1,1,07748
1,1,08536
1,1,08852
1,1,07924
1,1,08852
1,0,08844
1,0,07701
1,1,08831
1,0,07059
1,0,07922
1,1,07704
1,1,08872
1,1,08691
1,1,08844
1,1,08846
1,0,08820
1,0,07060
1,1,08902
1,0,08844
1,1,08820
1,1,07751
1,0,07733
1,1,08854
1,1,08820
1,1,08852
1,0,08536
1,1,08816
1,1,08628
1,0,08831
1,0,08852
1,0,08902
1,0,08846
1,0,08889
1,1,07945
1,0,08609
1,0,08854
1,0,08638
1,1,07095
1,1,08691
1,1,07701
1,1,08857
1,0,08691
1,1,08831
1,1,08558
1,0,08831
1,1,08816
1,1,07722
1,0,07748
1,1,08853
1,0,08873
1,0,08520
1,0,08857
1,1,08831
1,1,07092
1,1,08629
1,1,07730
1,0,07853
1,1,08822
1,1,08559
1,1,08902
1,1,08902
1,1,08884
1,1,08690
1,0,07701
1,1,07747
1,1,07751
1,0,07751
1,1,08629
1,0,08807
1,1,07066
1,1,08831
1,1,08638
1,1,07738
1,0,08536
1,0,08854
1,0,08638
1,1,07747
1,1,08824
1,0,08820
1,0,08840
1,1,08810
1,0,08822
1,1,08846
1,1,07076
1,1,08850
1,0,08844
1,1,07746
1,1,08817
1,0,08520
1,0,08530
1,1,08820
1,1,08534
1,1,08550
1,0,08833
1,1,08512
1,1,07981
1,1,08876
1,0,08831
1,0,07730
1,0,08550
1,0,07920
1,1,08540
1,1,08648
1,1,08822
1,1,08873
1,1,08690
1,0,08859
1,0,08618
1,1,08534
1,1,08854
1,1,07080
1,1,07920
1,1,07060
1,1,08873
1,1,08820
1,1,08690
1,1,08857
1,0,08850
1,0,08536
1,1,08610
1,0,08852
1,0,08827
1,1,07090
1,1,08822
1,1,08857
1,0,07722
1,1,08807
1,1,08558
1,1,08840
1,1,08530
1,1,08832
1,0,08854
1,1,08854
1,1,08846
1,1,08854
1,0,07882
1,0,08844
1,1,08857
1,0,08610
1,0,08831
1,0,07080
1,0,07065
1,1,08876
1,1,08810
1,1,08820
1,0,08859
1,1,08857
1,1,08833
1,0,08837
1,0,08810
1,1,08540
1,0,07001
1,0,07751
1,0,07076
1,0,08857
1,1,08534
1,0,08560
1,1,08854
1,1,08810
1,1,08820
1,1,08540
1,1,08816
1,1,08902
1,1,08690
1,1,08836
1,0,08817
1,0,08520
1,0,08873
1,1,08807
1,1,07016
1,0,07748
1,0,08550
1,0,08857
1,1,07730
1,1,07722
1,0,08816
1,0,07746
1,1,08857
1,0,08520
1,1,07882
1,1,08530
1,1,08691
1,1,08807
1,1,08816
1,1,07059
1,1,08610
1,1,08857
1,0,07746
1,0,08638
1,0,08902
1,1,08540
1,1,08805
1,1,07751
1,1,08822
1,1,08816
1,1,08822
1,0,07922
1,1,08904
1,1,08852
1,0,08820
1,0,07730
1,1,08872
1,1,08831
1,1,08812
1,1,08816
1,0,08817
1,0,08840
1,1,08618
1,0,07067
1,1,08852
1,1,07724
1,1,07724
1,0,08825
1,1,08502
1,1,08648
1,1,08831
1,1,08502
1,1,08820
1,0,08816
1,0,08816
1,1,08872
1,0,07746
1,1,08873
1,0,07081
1,1,07724
1,1,07865
1,1,08638
1,0,08816
1,0,07920
1,0,08844
1,0,08618
1,0,08550
1,0,07067
1,0,08833
1,1,08846
1,1,08638
1,1,08822
1,1,08810
1,1,08882
1,0,07751
1,0,08638
1,1,08831
1,1,08876
1,1,08873
1,0,08857
1,1,08850
1,1,08872
1,1,08852
1,1,08852
1,0,08889
1,0,07738
1,1,07748
1,1,08904
1,0,08807
1,1,08816
1,1,08520
1,1,07064
1,0,07041
1,1,07065
1,1,08844
1,1,08628
1,1,07748
1,0,07730
1,0,08550
1,1,08536
1,1,08807
1,1,08536
1,0,08844
1,0,08558
1,1,08850
1,1,08822
1,0,08816
1,0,07751
1,1,08852
1,0,08846
1,1,08863
1,1,08844
1,0,07008
1,1,08807
1,1,08550
1,1,08873
1,1,08854
1,1,08902
1,1,07067
1,0,08902
1,1,08691
1,0,08852
1,1,08873
1,1,08816
1,0,08820
1,1,07059
1,1,08817
1,0,07920
1,0,08836
1,0,08638
1,0,08873
1,1,08902
1,1,08852
1,0,07076
1,1,08835
1,1,08816
1,1,07016
1,0,07730
1,1,08859
1,1,08820
1,1,08837
1,1,08904
1,1,08873
1,0,08638
1,1,08844
1,1,08844
1,0,07062
1,1,08857
1,0,08820
1,1,08857
1,0,07922
1,0,08857
1,1,07090
1,1,08540
1,0,08609
1,0,07722
1,1,08691
1,0,08867
1,1,07724
1,1,07748
1,0,08879
1,0,08826
1,1,08854
1,0,07758
1,1,08857
1,1,08852
1,0,07746
1,1,08807
1,0,08691
1,1,08859
1,0,08540
1,1,08844
1,0,07730
1,0,08837
1,1,07095
1,0,08846
1,1,08690
1,1,07738
1,0,08820
1,1,08873
1,0,07751
1,1,08816
1,1,08816
1,1,08872
1,0,08502
1,0,08816
1,1,08820
1,1,08820
1,1,08520
1,0,08902
1,1,08809
1,0,07722
1,0,08823
1,0,07920
1,0,07001
1,1,08817
1,1,08502
1,1,08690
1,1,07735
1,0,08540
1,1,07747
1,0,07069
1,1,08820
1,0,08854
1,1,08801
1,1,08816
1,1,08534
1,1,07701
1,1,08902
1,1,07722
1,0,08844
1,1,08852
1,1,08618
1,1,08852
1,0,08820
1,0,08807
1,0,08873
1,1,08854
1,0,08690
1,1,08857
1,1,08873
1,1,08831
1,1,08551
1,0,08816
1,1,08873
1,0,08610
1,0,08691
1,1,07059
1,1,08865
1,0,08691
1,0,08530
1,1,08502
1,1,08854
1,1,07066
1,0,08817
1,0,07095
1,0,08848
1,1,08502
1,0,08873
1,0,07092
1,1,07065
1,0,08835
1,1,08876
1,0,07722
1,1,08540
1,1,08648
1,1,08831
1,1,08827
1,1,08853
1,0,08828
1,1,08876
1,1,08820
1,1,08820
1,1,08534
1,1,08850
1,0,08865
1,1,08551
1,1,08902
1,1,08816
1,1,08840
1,1,07920
1,1,08812
1,1,08873
1,0,07882
1,1,07724
1,1,08840
1,1,08551
1,0,08817
1,1,08854
1,1,07751
1,1,08610
1,1,08873
1,0,08820
1,0,08807
1,1,08817
1,1,08816
1,0,08816
1,1,08805
1,1,08550
1,1,08822
1,1,08809
1,1,08854
1,1,08691
1,1,07830
1,1,08619
1,1,08867
1,1,08867
1,1,07080
1,0,08876
1,0,08902
1,1,08820
1,1,08690
1,0,08902
1,1,08837
1,1,08854
1,0,08550
1,1,08876
1,0,08536
1,0,08520
1,1,07095
1,1,07751
1,0,07746
1,1,08857
1,1,08807
1,0,08610
1,0,08540
1,1,08902
1,1,08876
1,0,08648
1,1,08844
1,0,07747
1,1,07080
1,0,07751
1,1,08867
1,0,08853
1,0,07920
1,0,07746
1,1,08817
1,1,08502
1,1,07924
1,1,08827
1,1,08540
1,0,08876
1,0,08879
1,1,08638
1,0,08861
1,1,08502
1,0,08876
1,1,08902
1,1,07748
1,1,07722
1,1,08850
1,0,08902
1,0,08648
1,0,08854
1,1,08558
1,1,07722
1,1,08536
1,1,08902
1,1,08550
1,1,08551
1,0,08629
1,1,08844
1,0,07751
1,1,08831
1,1,08865
1,0,08628
1,0,08812
1,1,07702
1,0,08857
1,1,08502
1,1,08844
1,1,07701
1,1,07090
1,1,08816
1,0,08534
1,1,07080
1,0,08611
1,1,08831
1,0,08824
1,1,08831
1,1,08648
1,1,07748
1,0,08873
1,1,07924
1,1,07059
1,1,08558
1,1,08886
1,1,08820
1,1,08902
1,1,08873
1,0,08901
1,1,08540
1,0,08550
1,0,08854
1,1,07059
1,1,07746
1,1,08854
1,1,08816
1,1,07757
1,1,08816
1,1,08820
1,1,34119
1,1,08829
1,0,08820
1,0,08830
1,0,08629
1,0,08848
1,1,08873
1,1,08873
1,1,08831
1,1,08852
1,1,07922
1,0,08820
1,0,08810
1,1,08857
1,0,08830
1,1,07730
1,1,08690
1,1,07751
1,1,08648
1,1,08822
1,0,08691
1,1,08540
1,0,07076
1,1,08873
1,1,08846
1,1,08540
1,1,07730
1,1,07701
1,0,07066
1,1,07979
1,1,08840
1,1,07920
1,1,08816
1,0,07920
1,1,08854
1,1,08691
1,1,08837
1,1,08560
1,1,07724
1,0,08820
1,0,08824
1,1,08502
1,1,08648
1,0,07722
1,1,08812
1,0,07928
1,0,08817
1,0,08822
1,0,08873
1,1,08826
1,1,07748
1,0,08844
1,1,08810
1,1,07853
1,0,07062
1,1,08831
1,1,07751
1,0,08857
1,1,08857
1,1,08816
1,1,08857
1,0,08807
1,0,08807
1,1,08857
1,0,08641
1,1,08558
1,1,08846
1,1,08810
1,1,08520
1,1,08857
1,1,08876
1,1,07751
1,1,08816
1,1,08859
1,1,07722
1,0,08852
1,1,08857
1,0,08550
1,0,08822
1,1,07704
1,1,08844
1,1,08876
1,0,07748
1,1,08690
1,0,08840
1,1,08825
1,0,08820
1,0,08831
1,1,08648
1,1,08833
1,0,07016
1,0,08857
1,0,08502
1,1,08835
1,1,08822
1,1,08854
1,1,07080
1,0,08873
1,0,08822
1,1,08558
1,1,08502
1,0,08807
1,1,08831
1,1,08520
1,0,08844
1,1,08816
1,0,08817
1,1,07008
1,1,08810
1,1,08820
1,1,08536
1,0,08820
1,1,08812
1,1,07757
1,0,08857
1,0,08889
1,1,08827
1,0,08558
1,1,08540
1,1,08846
1,1,07067
1,1,08822
1,1,07068
1,0,08816
1,0,08833
1,0,08816
1,1,08844
1,0,08830
1,1,08540
1,1,08844
1,1,08691
1,1,08525
1,1,08812
1,0,08852
1,1,08628
1,0,08618
1,1,08873
1,1,08690
1,0,08540
1,1,08852
1,1,08820
1,1,07924
1,1,08873
1,1,08691
1,0,08807
1,0,08558
1,1,08820
1,0,08816
1,0,08810
1,1,08691
1,1,08648
1,0,07001
1,0,08831
1,1,08534
1,0,08873
1,0,08861
1,1,08810
1,1,08502
1,1,08872
1,1,07080
1,1,07063
1,1,08872
1,0,07922
1,1,08807
1,1,08820
1,0,08534
1,1,07059
1,1,08901
1,1,07724
1,0,08854
1,1,08867
1,1,08827
1,0,08854
1,1,08820
1,1,08831
1,1,08807
1,1,08816
1,0,08889
1,1,08857
1,0,08857
1,1,08852
1,1,08824
1,0,08805
1,0,08816
1,1,08902
1,0,08831
1,1,08859
1,0,08857
1,1,08824
1,1,08629
1,0,07069
1,1,08854
1,1,07724
1,1,08873
1,0,08857
1,1,08831
1,0,08857
1,0,07063
1,1,08824
1,1,08873
1,1,08824
1,0,07008
1,1,08844
1,1,08801
1,0,08822
1,1,08854
1,1,08648
1,0,08831
1,1,08540
1,0,07704
1,1,08857
1,0,08816
1,0,08812
1,1,08540
1,1,08822
1,0,08820
1,1,08551
1,1,08619
1,1,08820
1,0,08807
1,0,08540
1,1,07722
1,1,08540
1,1,07067
1,1,08619
1,0,08844
1,1,08857
1,1,08854
1,0,08618
1,0,08534
1,0,08857
1,0,08852
1,1,08904
1,1,08852
1,1,08534
1,0,08859
1,0,08817
1,0,08822
1,0,08852
1,1,08816
1,1,07746
1,1,08854
1,1,08873
1,1,07730
1,0,08872
1,1,07076
1,0,08854
1,1,08824
1,1,08833
1,1,08844
1,0,07747
1,1,08540
1,0,08876
1,1,07080
1,1,08816
1,1,08859
1,0,08691
1,1,07751
1,1,07060
1,1,08846
1,1,08820
1,0,07751
1,1,08859
1,0,08816
1,1,08536
1,1,08520
1,1,07730
1,0,08628
1,0,07748
1,1,08844
1,1,08827
1,1,08822
1,0,08534
1,1,07701
1,0,07920
1,1,08831
1,1,07701
1,0,07702
1,1,08817
1,0,08502
1,0,08820
1,1,08846
1,0,08807
1,0,08857
1,0,08820
1,0,08540
1,0,08807
1,1,08820
1,0,07067
1,0,07746
1,0,08823
1,1,07008
1,1,08520
1,1,08807
1,0,08638
1,1,08540
1,0,08648
1,1,08502
1,0,08502
1,0,08853
1,1,07748
1,0,08648
1,0,08820
1,1,07095
1,1,08560
1,1,08831
1,1,08854
1,1,08831
1,0,08837
1,0,08889
1,0,08837
1,1,08540
1,0,08820
1,0,08817
1,0,07008
1,0,08861
1,1,07059
1,0,07066
1,1,08618
1,0,08502
1,0,08831
1,1,08854
1,0,08904
1,1,08835
1,1,08848
1,0,07060
1,1,08512
1,1,08534
1,0,07702
1,1,08820
1,1,08807
1,1,08867
1,1,08820
1,0,07080
1,0,08844
1,1,07701
1,1,08857
1,1,07712
1,1,08840
1,1,08854
1,1,07922
1,1,08558
1,1,08807
1,1,08820
1,1,08691
1,0,08820
1,1,08816
1,1,08812
1,0,08848
1,0,08534
1,0,08628
1,1,08512
1,0,08619
1,0,08902
1,1,08638
1,1,08817
1,1,07748
1,1,07080
1,1,07751
1,1,08844
1,0,08902
1,0,08810
1,1,07738
1,0,08902
1,1,08810
1,1,08873
1,1,08872
1,1,08536
1,1,08550
1,0,08889
1,1,08820
1,0,08902
1,0,08902
1,0,08619
1,0,08831
1,1,08560
1,1,07924
1,1,08512
1,1,08863
1,1,08865
1,1,08820
1,1,08902
1,1,07748
1,0,08873
1,0,07060
1,0,08629
1,1,07928
1,1,08830
1,1,08876
1,1,08550
1,0,08820
1,1,08805
1,0,08550
1,0,08831
1,1,07757
1,0,07751
1,1,08610
1,1,07751
1,1,08854
1,1,08816
1,0,08872
1,1,08638
1,0,08873
1,0,08558
1,1,07747
1,1,08822
1,1,08854
1,1,07931
1,1,08824
1,1,08854
1,0,08618
1,1,08822
1,0,08831
1,1,08857
1,0,08828
1,1,08501
1,1,08844
1,1,08844
1,0,08820
1,1,07746
1,1,08831
1,1,08817
1,1,07060
1,1,08844
1,1,08854
1,1,08857
1,1,08502
1,0,08902
1,0,08816
1,1,08619
1,0,07067
1,1,08857
1,1,08638
1,0,08873
1,1,08844
1,0,08876
1,1,08820
1,0,07036
1,1,08512
1,1,07747
1,1,07001
1,0,08844
1,1,07746
1,0,08844
1,0,08902
1,0,08638
1,0,07882
1,1,07724
1,1,08831
1,0,08802
1,1,08820
1,1,08844
1,0,07066
1,0,07076
1,0,07751
1,0,07747
1,1,08854
1,0,08820
1,1,08540
1,1,08551
1,0,08816
1,1,07701
1,1,08550
1,0,08810
1,0,08540
1,1,08822
1,1,08534
1,1,08833
1,0,08691
1,1,08816
1,1,08807
1,0,07063
1,0,07724
1,1,07001
1,1,07747
1,0,08807
1,0,07060
1,1,08820
1,1,08550
1,0,07036
1,0,08638
1,1,08540
1,1,07922
1,1,08820
1,0,07064
1,1,08844
1,0,07701
1,0,08817
1,1,07722
1,1,08859
1,0,08844
1,1,07712
1,1,08550
1,1,08520
1,1,08844
1,1,07067
1,1,08502
1,1,08807
1,1,08873
1,0,08854
1,1,08820
1,0,08807
1,1,08807
1,0,07751
1,1,08835
1,1,08857
1,1,07063
1,0,08837
1,0,08844
1,1,07747
1,0,08820
1,0,08902
1,0,08820
1,1,08807
1,0,07746
1,1,08833
1,1,08844
1,1,07008
1,1,07722
1,1,08551
1,1,08865
1,1,08536
1,1,07724
1,0,08550
1,0,08820
1,1,08886
1,0,08520
1,1,08550
1,1,08816
1,0,08889
1,0,07960
1,1,07081
1,0,08628
1,1,07747
1,1,08817
1,1,08857
1,0,08540
1,1,08807
1,1,08902
1,1,07920
1,0,08550
1,0,08691
1,1,07008
1,1,08540
1,0,07853
1,0,08822
1,0,08559
1,1,08857
1,1,07722
1,0,08540
1,0,08540
1,1,08844
1,0,08879
1,1,08844
1,1,08873
1,0,08857
1,1,07751
1,1,08854
1,0,08618
1,1,08902
1,0,08902
1,1,08867
1,1,08844
1,0,07067
1,0,08691
1,0,08857
1,0,08867
1,1,08876
1,1,07722
1,0,07069
1,0,08822
1,0,08902
1,0,08820
1,1,08831
1,0,08854
1,1,07059
1,0,08629
1,0,07746
1,1,08534
1,0,07746
1,0,07920
1,1,08869
1,1,08520
1,0,07064
1,1,08857
1,0,07080
1,1,08873
1,1,08873
1,0,08844
1,1,07830
1,1,08846
1,1,07747
1,1,08638
1,1,08852
1,1,07067
1,1,08873
1,1,08551
1,1,08902
1,1,08816
1,1,08852
1,0,07722
1,0,08835
1,1,08844
1,1,08619
1,0,07059
1,1,08816
1,1,08831
1,0,08618
1,0,08873
1,0,08831
1,0,07882
1,1,08810
1,1,08873
1,1,07960
1,1,08823
1,0,07722
1,1,08873
1,1,08502
1,1,08540
1,0,08820
1,1,07748
1,1,08816
1,1,07060
1,0,08536
1,1,08863
1,1,08820
1,1,08807
1,1,08873
1,1,08852
1,1,08852
1,1,08820
1,1,08820
1,1,08837
1,0,08820
1,1,08876
1,1,07748
1,0,08540
1,0,08873
1,0,07060
1,0,08558
1,0,08560
1,0,08854
1,1,08540
1,1,08824
1,1,08822
1,1,08559
1,1,08550
1,1,08831
1,1,08807
1,1,08852
1,0,07008
1,0,08810
1,1,08540
1,1,08831
1,1,08852
1,1,08872
1,0,08827
1,1,08512
1,0,08816
1,0,08873
1,1,08816
1,1,08534
1,1,08844
1,1,08691
1,1,08884
1,0,08807
1,0,08816
1,0,07068
1,1,08812
1,1,08550
1,1,08831
1,0,08831
1,0,08831
1,1,08816
1,0,08857
1,1,08525
1,1,08857
1,1,08833
1,1,08854
1,0,08857
1,1,08844
1,1,07920
1,0,08648
1,1,08889
1,1,07067
1,1,08902
1,0,08820
1,0,08844
1,1,08884
1,1,07751
1,1,07080
1,1,08534
1,1,08889
1,0,07724
1,0,08820
1,1,08844
1,1,08817
1,0,07747
1,0,08831
1,1,07748
1,0,08844
1,1,08807
1,0,08820
1,1,07747
1,0,08854
1,0,08853
1,1,08628
1,1,08848
1,0,08824
1,0,08852
1,0,08550
1,1,07924
1,0,07036
1,1,08691
1,1,08540
1,0,08852
1,1,08865
1,0,08690
1,1,08822
1,1,08857
1,1,08827
1,1,08820
1,0,07960
1,1,08820
1,0,08865
1,1,08540
1,1,08837
1,0,08619
1,1,08872
1,1,07060
1,1,07746
1,0,07059
1,0,08844
1,0,08690
1,0,08816
1,0,08540
1,0,07001
1,0,08820
1,1,07067
1,1,07747
1,1,07036
1,1,07751
1,1,08619
1,1,07724
1,1,08550
1,1,08691
1,1,07730
1,1,08872
1,1,07746
1,0,07060
1,0,07882
1,1,08816
1,0,08534
1,1,08502
1,1,08534
1,1,08848
1,1,08540
1,1,08835
1,1,08550
1,1,08619
1,1,08536
1,1,08873
1,0,08638
1,0,08827
1,1,08844
1,0,07060
1,1,08852
1,0,08859
1,1,07737
1,1,07067
1,1,08820
1,1,08691
1,0,08831
1,1,08854
1,1,08880
1,0,08844
1,1,08558
1,1,07080
1,0,08550
1,1,08863
1,0,07069
1,1,08816
1,1,07060
1,1,08831
1,1,08831
1,1,08820
1,0,08857
1,1,07920
1,0,08502
1,1,07069
1,1,07748
1,1,07059
1,0,08823
1,1,08822
1,1,07059
1,1,07751
1,1,07722
1,1,08534
1,0,07738
1,1,08852
1,1,08831
1,1,08831
1,0,08550
1,0,07092
1,1,08827
1,1,08867
1,0,08648
1,1,08852
1,0,08886
1,1,08830
1,1,07748
1,1,08502
1,0,08857
1,1,07920
1,0,08609
1,1,07090
1,1,07735
1,1,08820
1,1,08816
1,1,08872
1,0,08525
1,1,07748
1,1,08690
1,1,08865
1,0,08831
1,1,08863
1,1,08831
1,1,07746
1,1,08817
1,1,07974
1,1,07008
1,1,08852
1,0,08852
1,1,08807
1,1,08886
1,1,08530
1,1,07746
1,1,08824
1,1,08690
1,0,08844
1,1,08820
1,0,08820
1,0,07758
1,0,08889
1,1,08873
1,1,08807
1,1,07751
1,1,08801
1,1,07080
1,0,07701
1,0,08844
1,1,07931
1,1,08844
1,1,08861
1,1,08824
1,1,08848
1,1,07730
1,1,08822
1,0,07712
1,0,08861
1,0,07067
1,0,08809
1,1,08902
1,0,07063
1,0,07063
1,1,07901
1,1,08873
1,1,08831
1,0,08816
1,1,08558
1,1,08827
1,1,07063
1,1,07746
1,0,08857
1,0,07095
1,0,08830
1,1,08619
1,1,08536
1,1,07921
1,1,08848
1,1,08824
1,1,08558
1,1,08550
1,1,08820
1,1,08854
1,1,08854
1,1,08648
1,1,08872
1,1,08857
1,1,08502
1,0,08817
1,1,08863
1,1,08618
1,1,08850
1,1,07748
1,0,07853
1,1,08628
1,1,07920
1,0,08876
1,0,08540
1,1,08502
1,0,08857
1,0,08553
